body_length,height_withers,chest_width,rump_angle,bcs,aspect_ratio,breed
150.0,138.0,67.5,16.5,1.4,3.47,Murrah
150.0,139.5,67.5,9.5,1.4,0.53,Murrah
150.0,138.0,67.5,22.6,1.8,2.0,Murrah
150.0,139.5,67.5,7.6,1.5,0.68,Murrah
150.0,139.5,67.5,25,1.7,0.78,Murrah
150.0,139.5,67.5,25,2.1,0.76,Murrah
150.0,131.6,67.5,25,1.7,0.87,Murrah
150.0,138.0,67.5,3,1.6,7.63,Murrah
150.0,131.6,67.5,25,1.5,0.87,Murrah
150.0,120,67.5,25,2.7,1.15,Murrah
150.0,139.5,67.5,3,1.4,0.59,Murrah
150.0,139.5,67.5,25,2.7,0.69,Murrah
150.0,139.5,67.5,25,1.2,0.57,Murrah
150.0,134.9,67.5,14.4,2.0,0.85,Murrah
150.0,120,67.5,21.8,2.0,0.98,Murrah
150.0,139.5,67.5,25,1.8,0.77,Murrah
150.0,139.5,67.5,25,2.3,0.16,Murrah
150.0,138.0,67.5,25,1.6,2.25,Murrah
150.0,138.0,67.5,3,1.6,1.89,Murrah
150.0,120,67.5,3,1.4,1.42,Murrah
150.0,138.0,67.5,15.3,1.8,2.11,Murrah
150.0,131.8,67.5,25,1.3,0.87,Murrah
150.0,138.0,67.5,3,1.2,5.39,Murrah
150.0,138.0,67.5,5.7,1.3,2.75,Murrah
150.0,120,67.5,6.7,1.7,1.29,Murrah
150.0,120,67.5,25,1.8,1.45,Murrah
150.0,131.8,67.5,21.0,3.0,0.87,Murrah
150.0,120,67.5,25,2.7,1.05,Murrah
150.0,120,67.5,25,2.7,1.05,Murrah
150.0,139.5,67.5,25,1.7,0.35,Murrah
150.0,138.0,67.5,25,2.8,2.13,Murrah
150.0,120,67.5,25,2.9,1.0,Murrah
150.0,138.0,67.5,25,2.8,2.12,Murrah
150.0,139.5,67.5,25,1.8,0.5,Nagori
150.0,138.0,67.5,11.3,1.0,2.06,Nagori
150.0,138.0,67.5,18.4,3.2,3.38,Nagori
150.0,120,67.5,25,1.8,1.45,Nagori
150.0,120,67.5,25,2.9,1.38,Nagori
150.0,120,67.5,14.9,2.6,1.07,Nagori
150.0,138.0,67.5,23.8,1.4,3.66,Nagori
150.0,120,67.5,9.4,2.6,1.29,Nagori
150.0,139.5,67.5,18.4,2.3,0.49,Nagori
150.0,120,67.5,25,2.9,1.1,Nagori
150.0,120,67.5,25,1.4,1.41,Nagori
150.0,120,67.5,25,2.3,1.64,Nagori
150.0,138.0,67.5,3.4,1.4,5.78,Nagori
150.0,138.0,67.5,9.6,2.9,2.35,Nagori
150.0,120,67.5,25,1.3,1.28,Nagori
150.0,124.3,67.5,25,2.9,0.92,Nagori
150.0,138.0,67.5,5.2,2.1,5.76,Nagori
150.0,120,67.5,25,1.5,1.09,Nagori
150.0,139.5,67.5,25,2.0,0.33,Nagori
150.0,139.5,67.5,14.0,2.3,0.77,Nagori
150.0,120,67.5,25,1.4,1.7,Nagori
150.0,139.5,67.5,25,1.8,0.69,Nagori
150.0,139.5,67.5,25,1.8,0.72,Nagori
150.0,139.5,67.5,25,2.5,0.22,Nagori
150.0,120,67.5,20.4,1.9,1.01,Nagori
150.0,139.5,67.5,25,2.4,0.74,Nagori
150.0,120,67.5,25,2.0,0.99,Nagori
150.0,120,67.5,17.1,1.8,1.02,Nagori
150.0,120,67.5,25,3.6,0.96,Nagori
150.0,120,67.5,14.0,1.3,1.44,Nagori
150.0,120,67.5,25,1.4,0.97,Nagori
150.0,120,67.5,25,1.3,1.08,Nagori
150.0,120,67.5,3,4.0,1.29,Nagori
150.0,120,67.5,3.6,2.2,1.52,Nagori
150.0,120,67.5,11.6,3.7,1.7,Nagori
150.0,139.5,67.5,25,3.8,0.67,Nagori
150.0,121.1,67.5,3,1.5,0.95,Nagori
150.0,139.5,67.5,14.0,2.7,0.78,Nagori
150.0,138.0,67.5,3,1.0,8.2,Nagori
150.0,120,67.5,10.6,3.5,1.64,Nagori
150.0,120,67.5,12.3,1.3,0.99,Nagori
150.0,138.0,67.5,3,2.5,2.94,Nagori
150.0,138.0,67.5,25,3.2,3.41,Nagori
150.0,138.0,67.5,25,3.2,3.82,Nagori
150.0,138.0,67.5,25,2.7,3.82,Nagori
150.0,120,67.5,19.4,2.5,1.45,Nagori
150.0,138.0,67.5,25,3.4,3.82,Nagori
150.0,120,67.5,25,1.8,1.01,Nagori
150.0,120,67.5,25,1.8,1.01,Nagori
150.0,120,67.5,25,1.8,1.01,Nagori
150.0,120,67.5,25,1.8,1.01,Nagori
150.0,120,67.5,25,1.8,1.01,Nagori
150.0,120,67.5,25,1.8,1.01,Nagori
150.0,120,67.5,25,1.8,1.0,Nagori
150.0,120,67.5,25,1.8,1.01,Nagori
150.0,120,67.5,25,1.8,1.01,Nagori
150.0,120,67.5,25,1.6,1.0,Nagori
150.0,120,67.5,25,2.3,1.5,Nagori
150.0,120,67.5,25,2.1,1.0,Nagori
150.0,120,67.5,25,3.2,1.61,Nagori
150.0,139.5,67.5,24.0,1.7,0.79,Nagori
150.0,127.0,67.5,25,4.2,0.9,Nagori
150.0,138.0,67.5,3,4.4,125.88,Nagori
150.0,120,67.5,3.4,2.2,1.1,Nagori
150.0,124.3,67.5,25,3.2,0.92,Nagori
150.0,139.5,67.5,25,2.7,0.67,Nagori
150.0,139.5,67.5,25,2.1,0.4,Nagori
150.0,138.0,67.5,4.6,3.4,3.12,Nagori
150.0,138.0,67.5,14.0,1.3,3.86,Nagori
150.0,139.5,67.5,25,1.9,0.75,Nagori
150.0,138.0,67.5,25,2.2,3.29,Nagori
150.0,138.0,67.5,16.4,2.2,11.64,Nagori
150.0,138.0,67.5,7.4,3.4,3.12,Nagori
150.0,139.5,67.5,25,2.0,0.42,Nagori
150.0,120,67.5,25,1.6,1.22,Nagori
150.0,139.5,67.5,8.1,1.8,0.7,Nagori
150.0,120,67.5,25,2.6,1.03,Nagori
150.0,120,67.5,25,1.8,1.0,Nagori
150.0,120,67.5,25,2.6,1.0,Nagori
150.0,120,67.5,25,2.5,1.31,Nagori
150.0,120,67.5,25,2.7,1.0,Nagori
150.0,120,67.5,25,2.7,1.02,Nagori
150.0,120,67.5,17.7,2.2,1.03,Nagori
150.0,120,67.5,25,2.5,1.02,Nagori
150.0,120,67.5,25,2.8,1.0,Nagori
150.0,120,67.5,25,2.5,1.64,Nagori
150.0,120,67.5,15.3,1.6,1.17,Nagori
150.0,120,67.5,25,1.3,1.59,Nagori
150.0,120,67.5,7.1,2.4,0.99,Nagpuri
150.0,120,67.5,11.9,2.8,1.2,Nagpuri
150.0,138.0,67.5,25,2.4,1.86,Nagpuri
150.0,138.0,67.5,25,2.0,14.71,Nagpuri
150.0,120,67.5,25,2.9,1.46,Nagpuri
150.0,139.5,67.5,25,1.7,0.19,Nagpuri
150.0,120,67.5,25,1.7,0.97,Nagpuri
150.0,138.0,67.5,25,2.0,2.08,Nagpuri
150.0,120,67.5,25,1.2,1.25,Nagpuri
150.0,128.4,67.5,25,4.7,0.89,Nagpuri
150.0,120,67.5,4.7,1.6,1.35,Nagpuri
150.0,120,67.5,25,1.4,1.45,Nagpuri
150.0,138.0,67.5,3,2.1,2.17,Nagpuri
150.0,120,67.5,5.2,3.1,1.31,Nagpuri
150.0,120,67.5,25,1.0,1.37,Nagpuri
150.0,139.5,67.5,25,1.6,0.77,Nagpuri
150.0,120,67.5,6.0,2.3,1.57,Nagpuri
150.0,122.4,67.5,25,2.2,0.94,Nagpuri
150.0,132.8,67.5,25,1.3,0.86,Nagpuri
150.0,120,67.5,3,3.9,1.73,Nagpuri
150.0,139.5,67.5,25,2.1,0.54,Nagpuri
150.0,139.5,67.5,25,1.8,0.62,Nagpuri
150.0,130.0,67.5,25,1.7,0.88,Nagpuri
150.0,120,67.5,25,1.9,1.48,Nagpuri
150.0,120,67.5,10.0,1.7,0.97,Nagpuri
150.0,138.0,67.5,3,1.6,1.86,Nagpuri
150.0,139.5,67.5,11.7,1.7,0.67,Nagpuri
150.0,129.1,67.5,25,2.7,0.89,Nagpuri
150.0,120,67.5,25,1.7,1.36,Nagpuri
150.0,139.5,67.5,25,2.4,0.7,Nagpuri
150.0,124.5,67.5,25,2.4,0.92,Nagpuri
150.0,120,67.5,25,1.2,1.0,Nagpuri
150.0,138.0,67.5,25,3.8,1.9,Nagpuri
150.0,138.2,67.5,3,3.6,0.83,Nagpuri
150.0,120,67.5,25,2.4,1.04,Nagpuri
150.0,138.0,67.5,3,1.8,2.02,Nagpuri
150.0,120,67.5,6.9,2.0,1.2,Nagpuri
150.0,138.0,67.5,25,2.4,2.05,Nagpuri
150.0,139.5,67.5,3.2,2.1,0.73,Nagpuri
150.0,120,67.5,25,1.7,0.97,Nagpuri
150.0,139.5,67.5,25,1.7,0.27,Nagpuri
150.0,138.0,67.5,3,4.6,4.42,Nagpuri
150.0,139.5,67.5,25,3.2,0.15,Nagpuri
150.0,139.5,67.5,25,2.8,0.78,Nagpuri
150.0,120,67.5,25,2.2,1.16,Nagpuri
150.0,120,67.5,6.3,3.1,1.72,Nagpuri
150.0,139.5,67.5,25,3.3,0.77,Nagpuri
150.0,139.5,67.5,25,2.0,0.58,Nagpuri
150.0,138.0,67.5,25,2.4,2.75,Nagpuri
150.0,138.0,67.5,6.4,2.1,3.53,Nagpuri
150.0,120,67.5,3,2.3,1.38,Nagpuri
150.0,120,67.5,24.8,1.8,1.48,Nagpuri
150.0,139.5,67.5,18.4,3.0,0.57,Nagpuri
150.0,122.0,67.5,3,3.1,0.94,Nagpuri
150.0,138.0,67.5,3.4,2.4,2.34,Nagpuri
150.0,120,67.5,11.3,2.5,1.28,Nagpuri
150.0,138.0,67.5,10.0,2.2,2.86,Nagpuri
150.0,139.5,67.5,25,1.4,0.55,Nagpuri
150.0,137.5,67.5,3.9,1.4,0.83,Nagpuri
150.0,139.5,67.5,25,1.8,0.51,Nagpuri
150.0,120,67.5,24.5,1.3,1.43,Nagpuri
150.0,120,67.5,25,1.8,1.01,Nagpuri
150.0,120,67.5,12.5,1.8,1.78,Nagpuri
150.0,138.0,67.5,25,2.5,2.43,Nagpuri
150.0,138.0,67.5,10.0,2.2,2.62,Nagpuri
150.0,138.0,67.5,3,2.6,3.58,Nagpuri
150.0,138.0,67.5,25,1.6,2.65,Nagpuri
150.0,127.5,67.5,25,4.5,0.9,Nagpuri
150.0,139.5,67.5,25,1.6,0.57,Nagpuri
150.0,138.0,67.5,3,1.3,15.62,Nagpuri
150.0,138.0,67.5,3,1.4,2.8,Nagpuri
150.0,120,67.5,3,1.6,1.47,Nagpuri
150.0,125.5,67.5,25,1.6,0.91,Nagpuri
150.0,121.3,67.5,25,1.3,0.95,Nagpuri
150.0,138.0,67.5,4.8,2.4,2.64,Nagpuri
150.0,120,67.5,25,2.1,1.66,Nagpuri
150.0,136.3,67.5,10.0,2.0,0.84,Nagpuri
150.0,139.5,67.5,3.6,2.5,0.76,Nagpuri
150.0,138.0,67.5,3,1.8,2.32,Nagpuri
150.0,139.5,67.5,25,1.1,0.77,Nagpuri
150.0,122.4,67.5,25,3.0,0.94,Nagpuri
150.0,120,67.5,9.3,2.0,1.3,Nagpuri
150.0,120,67.5,25,2.8,1.71,Nagpuri
150.0,138.0,67.5,25,2.3,2.15,Nagpuri
150.0,138.0,67.5,11.3,2.9,2.59,Nagpuri
150.0,120,67.5,3,2.5,1.39,Nagpuri
150.0,120,67.5,25,2.1,1.2,Nagpuri
150.0,138.0,67.5,6.3,3.1,2.36,Nagpuri
150.0,120,67.5,14.9,2.7,1.13,Nagpuri
150.0,120,67.5,13.4,2.6,1.21,Nagpuri
150.0,120,67.5,21.4,3.1,1.23,Nagpuri
150.0,120,67.5,14.9,2.7,1.13,Nagpuri
150.0,120,67.5,25,1.9,1.38,Nagpuri
150.0,121.1,67.5,25,2.3,0.95,Nagpuri
150.0,120,67.5,3,1.5,1.44,Nagpuri
150.0,139.5,67.5,25,1.7,0.5,Nagpuri
150.0,120,67.5,3,2.7,1.58,Nagpuri
150.0,120,67.5,25,2.7,1.01,Nagpuri
150.0,120,67.5,9.5,2.7,1.36,Nagpuri
150.0,120,67.5,13.2,2.2,1.58,Nagpuri
150.0,139.5,67.5,25,3.6,0.73,Nagpuri
150.0,139.5,67.5,25,1.4,0.55,Nagpuri
150.0,139.5,67.5,25,1.6,0.52,Nagpuri
150.0,138.0,67.5,3,1.3,4.06,Nagpuri
150.0,120,67.5,12.4,2.7,1.42,Nagpuri
150.0,139.5,67.5,25,1.8,0.71,Nagpuri
150.0,139.5,67.5,25,2.0,0.67,Nagpuri
150.0,139.5,67.5,25,2.5,0.47,Nagpuri
150.0,121.5,67.5,25,1.9,0.94,Nagpuri
150.0,139.5,67.5,25,1.9,0.64,Nagpuri
150.0,139.5,67.5,3,1.7,0.79,Nagpuri
150.0,120,67.5,10.1,1.3,1.09,Nagpuri
150.0,138.0,67.5,8.6,1.2,2.39,Nagpuri
150.0,139.5,67.5,8.1,2.2,0.74,Nagpuri
150.0,139.5,67.5,25,2.2,0.67,Nagpuri
150.0,120,67.5,25,2.5,1.21,Nagpuri
150.0,120,67.5,25,2.8,1.26,Nagpuri
150.0,139.5,67.5,11.7,1.7,0.67,Nagpuri
150.0,120,67.5,10.6,2.4,0.97,Nagpuri
150.0,138.0,67.5,16.4,3.0,3.78,Nagpuri
150.0,120,67.5,25,1.5,1.05,Nagpuri
150.0,139.5,67.5,25,2.6,0.59,Nagpuri
150.0,120,67.5,15.9,1.5,1.11,Nagpuri
150.0,120,67.5,25,2.1,1.02,Nagpuri
150.0,120,67.5,12.9,3.0,1.71,Nagpuri
150.0,139.5,67.5,25,1.9,0.79,Nagpuri
150.0,120,67.5,24.4,1.7,1.0,Nagpuri
150.0,120,67.5,25,1.9,1.11,Nagpuri
150.0,120,67.5,5.6,2.5,1.66,Nagpuri
150.0,138.0,67.5,5.7,2.9,3.89,Nagpuri
150.0,120,67.5,25,3.4,1.0,Nagpuri
150.0,139.5,67.5,8.1,1.4,0.75,Nagpuri
150.0,139.5,67.5,25,1.9,0.34,Nagpuri
150.0,120,67.5,25,1.3,1.74,Nagpuri
150.0,120,67.5,3,1.9,1.02,Nagpuri
150.0,120,67.5,3,3.1,1.07,Nagpuri
150.0,120,67.5,6.1,2.4,1.0,Nagpuri
150.0,138.0,67.5,8.4,1.8,2.9,Nagpuri
150.0,138.0,67.5,12.0,1.7,2.11,Nagpuri
150.0,120,67.5,25,3.5,1.24,Nagpuri
150.0,139.5,67.5,25,1.5,0.5,Nagpuri
150.0,120,67.5,16.4,2.3,1.42,Nagpuri
150.0,139.5,67.5,25,2.8,0.32,Nagpuri
150.0,138.0,67.5,25,4.3,7.23,Nagpuri
150.0,120,67.5,25,1.1,1.1,Nagpuri
150.0,139.5,67.5,25,1.8,0.6,Nagpuri
150.0,120,67.5,13.7,4.1,1.11,Nagpuri
150.0,120,67.5,3,1.2,1.08,Nagpuri
150.0,128.1,67.5,25,2.4,0.9,Nagpuri
150.0,120,67.5,25,1.5,1.0,Nagpuri
150.0,138.0,67.5,25,2.9,1.85,Nagpuri
150.0,120,67.5,18.4,2.1,1.09,Nagpuri
150.0,120,67.5,25,1.9,1.47,Nagpuri
150.0,139.5,67.5,25,2.2,0.23,Nagpuri
150.0,120,67.5,25,2.1,1.1,Nagpuri
150.0,139.5,67.5,25,1.3,0.18,Nagpuri
150.0,139.5,67.5,25,1.0,0.29,Nagpuri
150.0,139.5,67.5,7.1,1.8,0.62,Nagpuri
150.0,120,67.5,25,1.6,1.48,Nagpuri
150.0,139.5,67.5,12.3,1.7,0.76,Nagpuri
150.0,139.5,67.5,25,2.5,0.69,Nagpuri
150.0,139.5,67.5,25,1.3,0.18,Nagpuri
150.0,120,67.5,8.5,1.9,1.3,Nagpuri
150.0,139.5,67.5,25,1.6,0.73,Nagpuri
150.0,120,67.5,9.8,2.2,1.33,Nagpuri
150.0,120,67.5,24.0,1.6,1.38,Nagpuri
150.0,139.5,67.5,3.4,2.1,0.6,Nagpuri
150.0,120,67.5,4.4,1.3,1.69,Nagpuri
150.0,139.5,67.5,25,2.8,0.39,Nagpuri
150.0,123.7,67.5,6.1,2.7,0.93,Nagpuri
150.0,139.5,67.5,25,1.8,0.8,Nagpuri
150.0,120,67.5,25,2.7,1.18,Nagpuri
150.0,120,67.5,18.4,2.1,1.08,Nagpuri
150.0,120,67.5,25,2.1,1.24,Nagpuri
150.0,139.5,67.5,25,1.4,0.15,Nagpuri
150.0,120,67.5,10.0,1.6,1.09,Nagpuri
150.0,138.0,67.5,4.8,1.7,3.94,Nagpuri
150.0,138.0,67.5,3,2.8,3.06,Nagpuri
150.0,139.5,67.5,25,3.7,0.52,Nagpuri
150.0,120,67.5,18.4,1.9,1.08,Nagpuri
150.0,139.5,67.5,25,1.9,0.25,Nagpuri
150.0,127.9,67.5,20.0,1.8,0.9,Nagpuri
150.0,130.1,67.5,18.4,1.9,0.88,Nili Ravi
150.0,138.0,67.5,23.2,1.3,1.97,Nili Ravi
150.0,139.5,67.5,10.1,1.7,0.49,Nili Ravi
150.0,120,67.5,18.4,1.4,1.16,Nili Ravi
150.0,138.0,67.5,7.9,2.7,3.8,Nili Ravi
150.0,139.5,67.5,25,4.4,0.69,Nili Ravi
150.0,138.0,67.5,5.4,1.4,4.46,Nili Ravi
150.0,138.0,67.5,3,1.5,18.46,Nili Ravi
150.0,120,67.5,9.2,1.6,1.43,Nili Ravi
150.0,120,67.5,25,1.9,0.98,Nili Ravi
150.0,138.0,67.5,3,1.6,1.96,Nili Ravi
150.0,138.0,67.5,3,1.6,1.89,Nili Ravi
150.0,139.5,67.5,25,2.0,0.37,Nili Ravi
150.0,138.0,67.5,25,1.7,2.48,Nili Ravi
150.0,138.0,67.5,25,1.5,3.14,Nili Ravi
150.0,120,67.5,6.3,2.2,1.1,Nili Ravi
150.0,139.5,67.5,3,2.5,0.35,Nili Ravi
150.0,133.1,67.5,7.8,3.2,0.86,Nili Ravi
150.0,130.8,67.5,25,2.6,0.88,Nili Ravi
150.0,138.0,67.5,17.9,1.7,2.0,Nili Ravi
150.0,139.5,67.5,25,1.4,0.7,Nili Ravi
150.0,120,67.5,25,1.3,1.75,Nili Ravi
150.0,120,67.5,25,1.9,1.06,Nili Ravi
150.0,120,67.5,3.8,1.4,1.63,Nili Ravi
150.0,120,67.5,25,1.6,1.53,Nili Ravi
150.0,138.0,67.5,13.0,1.5,2.47,Nili Ravi
150.0,120,67.5,3.8,2.6,1.11,Nili Ravi
150.0,138.0,67.5,3,1.5,5.79,Nili Ravi
150.0,138.0,67.5,3.2,1.2,7.5,Nili Ravi
150.0,139.5,67.5,25,1.8,0.7,Nili Ravi
150.0,120,67.5,25,1.9,1.36,Nili Ravi
150.0,138.0,67.5,3,2.8,2.95,Nili Ravi
150.0,138.0,67.5,25,2.0,1.82,Nili Ravi
150.0,138.1,67.5,15.3,1.7,0.83,Nili Ravi
150.0,139.5,67.5,25,1.9,0.82,Nili Ravi
150.0,139.5,67.5,25,1.2,0.73,Nili Ravi
150.0,138.0,67.5,16.5,4.0,3.32,Nili Ravi
150.0,138.0,67.5,9.2,1.6,2.0,Nili Ravi
150.0,139.5,67.5,25,1.1,0.59,Nili Ravi
150.0,139.5,67.5,25,2.1,0.52,Nili Ravi
150.0,135.6,67.5,25,1.7,0.85,Nili Ravi
150.0,120,67.5,15.6,2.1,1.21,Nili Ravi
150.0,139.5,67.5,25,1.5,0.79,Nili Ravi
150.0,139.5,67.5,25,3.0,0.55,Nili Ravi
150.0,121.1,67.5,25,1.6,0.95,Nili Ravi
150.0,120,67.5,9.5,1.8,1.75,Nili Ravi
150.0,120,67.5,25,1.9,1.11,Nili Ravi
150.0,139.5,67.5,3,2.2,0.76,Nili Ravi
150.0,138.0,67.5,7.1,1.7,2.17,Nili Ravi
150.0,139.5,67.5,25,1.3,0.45,Nili Ravi
150.0,120,67.5,10.7,2.3,1.41,Nili Ravi
150.0,120,67.5,25,2.2,1.05,Nili Ravi
150.0,139.5,67.5,25,2.7,0.76,Nili Ravi
150.0,139.5,67.5,25,2.1,0.53,Nili Ravi
150.0,120,67.5,25,1.5,1.06,Nili Ravi
150.0,120,67.5,25,1.5,1.05,Nili Ravi
150.0,138.0,67.5,3,3.9,8.74,Nili Ravi
150.0,120,67.5,3.8,1.4,1.63,Nili Ravi
150.0,139.5,67.5,25,1.5,0.31,Nili Ravi
150.0,120,67.5,24.7,2.0,1.07,Nili Ravi
150.0,139.5,67.5,25,3.0,0.76,Nili Ravi
150.0,138.0,67.5,4.5,1.4,3.87,Nili Ravi
150.0,138.0,67.5,3,1.0,4.46,Nili Ravi
150.0,139.5,67.5,25,1.3,0.39,Nili Ravi
150.0,138.7,67.5,25,3.0,0.83,Nili Ravi
150.0,120,67.5,25,1.4,1.59,Nili Ravi
150.0,139.5,67.5,25,2.2,0.52,Nili Ravi
150.0,138.0,67.5,3,1.4,2.35,Nili Ravi
150.0,138.0,67.5,17.6,2.1,2.82,Nili Ravi
150.0,120,67.5,20.0,3.0,1.29,Nili Ravi
150.0,139.5,67.5,14.3,3.2,0.69,Nili Ravi
150.0,130.7,67.5,21.8,1.5,0.88,Nili Ravi
150.0,120,67.5,10.0,2.2,0.96,Nili Ravi
150.0,120,67.5,11.2,2.1,1.38,Nili Ravi
150.0,138.0,67.5,18.4,1.4,2.89,Nili Ravi
150.0,120,67.5,3,1.4,1.41,Nili Ravi
150.0,120,67.5,18.4,1.2,1.0,Nili Ravi
150.0,120,67.5,25,2.1,1.26,Nili Ravi
150.0,138.0,67.5,9.5,1.4,3.16,Nili Ravi
150.0,124.7,67.5,12.5,2.5,0.92,Nili Ravi
150.0,123.6,67.5,25,1.3,0.93,Nili Ravi
150.0,120,67.5,8.6,2.1,1.47,Nili Ravi
150.0,120,67.5,25,2.1,1.45,Nili Ravi
150.0,128.9,67.5,3,1.9,0.89,Nili Ravi
150.0,120,67.5,25,1.6,0.96,Nili Ravi
150.0,120,67.5,25,1.4,1.39,Nili Ravi
150.0,138.0,67.5,22.2,1.5,2.18,Nili Ravi
150.0,128.9,67.5,3,1.6,0.89,Nili Ravi
150.0,139.5,67.5,25,3.4,0.54,Nimari
150.0,120,67.5,25,2.7,1.29,Nimari
150.0,128.0,67.5,25,2.8,0.9,Nimari
150.0,139.5,67.5,25,2.6,0.4,Nimari
150.0,139.5,67.5,25,1.5,0.6,Nimari
150.0,138.0,67.5,12.1,1.7,1.98,Nimari
150.0,120,67.5,3,2.1,1.03,Nimari
150.0,120,67.5,19.8,2.4,1.06,Nimari
150.0,139.5,67.5,25,2.4,0.43,Nimari
150.0,138.0,67.5,3,1.5,5.23,Nimari
150.0,138.0,67.5,11.0,2.3,3.26,Nimari
150.0,138.0,67.5,3,2.9,4.13,Nimari
150.0,138.0,67.5,3,1.7,2.88,Nimari
150.0,139.5,67.5,25,1.5,0.34,Nimari
150.0,120,67.5,25,1.1,1.08,Nimari
150.0,120,67.5,25,2.7,1.68,Nimari
150.0,139.5,67.5,25,2.4,0.81,Nimari
150.0,138.0,67.5,16.6,2.8,2.0,Nimari
150.0,138.0,67.5,25,1.6,2.31,Nimari
150.0,139.5,67.5,25,3.2,0.32,Nimari
150.0,138.0,67.5,3.6,2.0,2.05,Nimari
150.0,135.6,67.5,25,1.7,0.85,Nimari
150.0,139.5,67.5,25,2.2,0.55,Nimari
150.0,139.5,67.5,25,2.0,0.35,Nimari
150.0,120,67.5,25,1.9,1.42,Nimari
150.0,120,67.5,3,1.3,1.61,Nimari
150.0,139.5,67.5,25,1.0,0.7,Nimari
150.0,137.7,67.5,25,3.0,0.83,Nimari
150.0,138.0,67.5,9.1,2.3,2.92,Nimari
150.0,120,67.5,25,2.9,1.12,Nimari
150.0,139.5,67.5,25,2.8,0.68,Nimari
150.0,120,67.5,25,1.2,1.12,Nimari
150.0,139.5,67.5,25,1.0,0.7,Nimari
150.0,139.5,67.5,25,1.7,0.27,Nimari
150.0,120,67.5,3,1.8,1.26,Nimari
150.0,139.5,67.5,25,2.4,0.45,Nimari
150.0,120,67.5,3,1.5,1.34,Nimari
150.0,120,67.5,25,1.3,1.24,Nimari
150.0,120,67.5,25,2.4,1.11,Nimari
150.0,120,67.5,25,2.2,1.38,Nimari
150.0,138.0,67.5,8.4,2.4,2.43,Nimari
150.0,138.0,67.5,7.7,2.0,2.72,Nimari
150.0,138.0,67.5,25,1.6,2.58,Nimari
150.0,120,67.5,3.4,3.0,1.1,Nimari
150.0,138.0,67.5,25,1.8,2.11,Nimari
150.0,139.5,67.5,21.8,2.8,0.7,Nimari
150.0,125.8,67.5,3,2.3,0.91,Nimari
150.0,139.5,67.5,25,1.9,0.26,Nimari
150.0,138.0,67.5,15.1,2.2,2.0,Nimari
150.0,139.5,67.5,25,2.5,0.64,Nimari
150.0,139.5,67.5,10.5,2.6,0.63,Nimari
150.0,120,67.5,3,2.0,1.33,Nimari
150.0,138.0,67.5,25,3.0,3.82,Nimari
150.0,138.0,67.5,25,2.7,3.73,Nimari
150.0,138.0,67.5,25,1.3,1.83,Nimari
150.0,120,67.5,25,1.6,1.01,Nimari
150.0,120,67.5,25,1.7,1.01,Nimari
150.0,120,67.5,25,1.7,1.01,Nimari
150.0,120,67.5,25,1.8,1.01,Nimari
150.0,120,67.5,25,1.6,1.01,Nimari
150.0,120,67.5,25,1.8,1.01,Nimari
150.0,120,67.5,25,1.8,1.01,Nimari
150.0,120,67.5,25,1.8,1.01,Nimari
150.0,120,67.5,3,1.2,1.48,Nimari
150.0,120,67.5,13.0,1.6,1.13,Nimari
150.0,120,67.5,25,1.7,1.77,Nimari
150.0,120,67.5,25,1.2,1.0,Nimari
150.0,138.0,67.5,4.6,2.6,3.72,Nimari
150.0,138.0,67.5,3,2.4,37.25,Nimari
150.0,139.5,67.5,25,1.1,0.64,Nimari
150.0,139.5,67.5,25,1.4,0.65,Nimari
150.0,120,67.5,25,3.0,1.14,Nimari
150.0,120,67.5,5.2,1.1,1.0,Nimari
150.0,139.5,67.5,25,1.2,0.18,Nimari
150.0,120,67.5,25,1.3,1.08,Nimari
150.0,139.5,67.5,25,1.1,0.69,Nimari
150.0,139.5,67.5,25,1.8,0.44,Nimari
150.0,126.6,67.5,25,1.2,0.91,Nimari
150.0,138.0,67.5,3,1.5,114.88,Nimari
150.0,120,67.5,11.3,2.3,1.29,Nimari
150.0,139.5,67.5,25,2.6,0.62,Nimari
150.0,139.5,67.5,25,1.3,0.21,Nimari
150.0,120,67.5,8.7,1.2,1.39,Nimari
150.0,139.5,67.5,25,1.2,0.79,Nimari
150.0,139.1,67.5,25,2.2,0.82,Ongole
150.0,139.5,67.5,25,1.7,0.8,Ongole
150.0,120,67.5,9.0,1.9,1.17,Ongole
150.0,139.5,67.5,25,2.7,0.37,Ongole
150.0,120,67.5,25,2.0,1.15,Ongole
150.0,138.0,67.5,14.3,1.8,2.72,Ongole
150.0,138.0,67.5,3,1.2,7.0,Ongole
150.0,138.0,67.5,25,1.5,2.79,Ongole
150.0,120,67.5,25,2.3,1.6,Ongole
150.0,120,67.5,24.0,1.5,1.46,Ongole
150.0,120,67.5,25,1.3,0.96,Ongole
150.0,120,67.5,25,2.0,1.6,Ongole
150.0,134.5,67.5,3.6,1.8,0.85,Ongole
150.0,127.9,67.5,20.7,2.9,0.9,Ongole
150.0,134.1,67.5,25,1.9,0.86,Ongole
150.0,120,67.5,25,2.2,1.0,Ongole
150.0,139.5,67.5,25,1.3,0.27,Ongole
150.0,120,67.5,6.7,3.8,1.05,Ongole
150.0,139.5,67.5,9.5,1.9,0.69,Ongole
150.0,139.5,67.5,25,1.5,0.41,Ongole
150.0,120,67.5,25,1.5,1.04,Ongole
150.0,134.7,67.5,25,3.3,0.85,Ongole
